Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2024-06,Reudnitz,4185.0,2514.0,48.0
2024-06,Schönefeld,2536.0,2708.0,40.0
2024-06,Stadtbibliothek,195519.0,33375.0,998.0
2024-06,Südvorstadt,10414.0,6325.0,133.0
2024-06,Volkmarsdorf,1839.0,1428.0,22.0
2024-06,Wiederitzsch,2101.0,624.0,44.0
2024-06,weitere Online-Dienste,59803.0,359681.0,
2024-07,Buchsommer,,,
2024-07,Böhlitz-Ehrenberg,5754.0,2265.0,31.0
2024-07,Fahrbibliothek,1221.0,230.0,25.0
2024-07,Gohlis,18186.0,7007.0,175.0
2024-07,Grünau-Mitte,3306.0,1626.0,20.0
2024-07,Grünau-Nord,2903.0,1472.0,12.0
2024-07,Grünau-Süd,3424.0,1863.0,27.0
2024-07,Holzhausen,1687.0,372.0,11.0
2024-07,Lützschena-Stahmeln,685.0,216.0,5.0
2024-07,Mockau,2840.0,1857.0,29.0
2024-07,Onleihe,34060.0,18703.0,
2024-07,Overdrive,1558.0,1064.0,
2024-07,Paunsdorf,7090.0,3577.0,59.0
2024-07,Plagwitz,15026.0,7277.0,197.0
2024-07,Reudnitz,4342.0,2588.0,59.0
2024-07,Schönefeld,2800.0,2418.0,19.0
2024-07,Stadtbibliothek,203944.0,33563.0,1001.0
2024-07,Südvorstadt,10891.0,6401.0,97.0
2024-07,Volkmarsdorf,1695.0,1115.0,18.0
2024-07,Wiederitzsch,2038.0,581.0,27.0
2024-07,weitere Online-Dienste,65583.0,376532.0,
2024-08,Buchsommer,5104.0,,
2024-08,Böhlitz-Ehrenberg,6033.0,2424.0,104.0
2024-08,Fahrbibliothek,2493.0,1111.0,26.0
2024-08,Gohlis,17263.0,6077.0,181.0
2024-08,Grünau-Mitte,3324.0,1884.0,28.0
2024-08,Grünau-Nord,2682.0,1897.0,25.0
2024-08,Grünau-Süd,3098.0,2330.0,28.0
2024-08,Holzhausen,694.0,182.0,6.0
2024-08,Lützschena-Stahmeln,1033.0,288.0,7.0
2024-08,Mockau,2716.0,1761.0,19.0
2024-08,Onleihe,31698.0,17913.0,
2024-08,Overdrive,1687.0,1150.0,
2024-08,Paunsdorf,6549.0,3531.0,37.0
2024-08,Plagwitz,14259.0,7560.0,149.0
2024-08,Reudnitz,4364.0,2706.0,95.0
2024-08,Schönefeld,2497.0,1796.0,29.0
2024-08,Stadtbibliothek,197332.0,34112.0,1013.0
2024-08,Südvorstadt,10679.0,6006.0,99.0
2024-08,Volkmarsdorf,1871.0,1207.0,52.0
2024-08,Wiederitzsch,1298.0,353.0,15.0
2024-08,weitere Online-Dienste,74335.0,195073.0,
2024-09,Buchsommer,0.0,,
2024-09,Böhlitz-Ehrenberg,5812.0,2472.0,113.0
2024-09,Fahrbibliothek,5103.0,2380.0,233.0
2024-09,Gohlis,17917.0,7367.0,196.0
2024-09,Grünau-Mitte,3306.0,1775.0,41.0
2024-09,Grünau-Nord,2845.0,2002.0,57.0
2024-09,Grünau-Süd,3224.0,2466.0,36.0
2024-09,Holzhausen,2040.0,468.0,18.0
2024-09,Lützschena-Stahmeln,1051.0,284.0,7.0
2024-09,Mockau,2911.0,1954.0,45.0
2024-09,Onleihe,30568.0,17300.0,
2024-09,Overdrive,1691.0,1175.0,
2024-09,Paunsdorf,7335.0,3716.0,67.0
2024-09,Plagwitz,14801.0,7502.0,210.0
2024-09,Reudnitz,3943.0,2379.0,55.0
2024-09,Schönefeld,2785.0,2148.0,89.0
2024-09,Stadtbibliothek,197071.0,33122.0,927.0
2024-09,Südvorstadt,11609.0,6083.0,100.0
2024-09,Volkmarsdorf,2520.0,1672.0,53.0
2024-09,Wiederitzsch,2501.0,447.0,22.0
2024-09,weitere Online-Dienste,76477.0,542008.0,
2024-10,Buchsommer,0.0,,
2024-10,Böhlitz-Ehrenberg,5295.0,2238.0,59.0
2024-10,Fahrbibliothek,3760.0,2172.0,89.0
2024-10,Gohlis,19486.0,6758.0,191.0
2024-10,Grünau-Mitte,3200.0,1703.0,24.0
2024-10,Grünau-Nord,2611.0,1718.0,27.0
2024-10,Grünau-Süd,3239.0,1670.0,36.0
