Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2018-06,Lützschena-Stahmeln,1154.0,314.0,18.0
2018-06,Mockau,3251.0,1946.0,18.0
2018-06,Onleihe,15252.0,13370.0,
2018-06,Paunsdorf,9515.0,3261.0,37.0
2018-06,Plagwitz,18002.0,6884.0,153.0
2018-06,Reudnitz,4406.0,2097.0,45.0
2018-06,Schönefeld,4513.0,2075.0,34.0
2018-06,Stadtbibliothek,232693.0,47674.0,786.0
2018-06,Südvorstadt,20088.0,7428.0,184.0
2018-06,Volkmarsdorf,2709.0,1333.0,23.0
2018-06,Wiederitzsch,3553.0,2773.0,22.0
2018-07,Buchsommer,,,
2018-07,Böhlitz-Ehrenberg,4955.0,1664.0,32.0
2018-07,Fahrbibliothek,2919.0,521.0,27.0
2018-07,Gohlis,16656.0,5571.0,139.0
2018-07,Grünau-Mitte,3391.0,1442.0,25.0
2018-07,Grünau-Nord,4623.0,1606.0,20.0
2018-07,Grünau-Süd,3214.0,1419.0,15.0
2018-07,Holzhausen,1485.0,311.0,10.0
2018-07,Lützschena-Stahmeln,644.0,203.0,4.0
2018-07,Mockau,2869.0,2005.0,16.0
2018-07,Onleihe,18628.0,14625.0,
2018-07,Paunsdorf,8271.0,2480.0,33.0
2018-07,Plagwitz,15472.0,5289.0,120.0
2018-07,Reudnitz,3880.0,2113.0,46.0
2018-07,Schönefeld,3853.0,1660.0,24.0
2018-07,Stadtbibliothek,183514.0,43609.0,592.0
2018-07,Südvorstadt,15726.0,5494.0,103.0
2018-07,Volkmarsdorf,2382.0,1070.0,10.0
2018-07,Wiederitzsch,2242.0,1155.0,17.0
2018-08,Buchsommer,4157.0,,
2018-08,Böhlitz-Ehrenberg,6676.0,2268.0,51.0
2018-08,Fahrbibliothek,8309.0,3271.0,115.0
2018-08,Gohlis,22404.0,7111.0,189.0
2018-08,Grünau-Mitte,4672.0,2003.0,33.0
2018-08,Grünau-Nord,5371.0,1591.0,22.0
2018-08,Grünau-Süd,4160.0,1823.0,26.0
2018-08,Holzhausen,1667.0,423.0,15.0
2018-08,Lützschena-Stahmeln,998.0,286.0,8.0
2018-08,Mockau,3610.0,1811.0,28.0
2018-08,Onleihe,16536.0,13395.0,
2018-08,Paunsdorf,10834.0,3536.0,63.0
2018-08,Plagwitz,19922.0,7549.0,139.0
2018-08,Reudnitz,4972.0,2362.0,53.0
2018-08,Schönefeld,4508.0,1989.0,28.0
2018-08,Stadtbibliothek,248905.0,50409.0,905.0
2018-08,Südvorstadt,20394.0,7376.0,98.0
2018-08,Volkmarsdorf,3242.0,1470.0,22.0
2018-08,Wiederitzsch,2967.0,1578.0,18.0
2018-09,Buchsommer,0.0,,
2018-09,Böhlitz-Ehrenberg,6190.0,6190.0,91.0
2018-09,Fahrbibliothek,7975.0,2932.0,208.0
2018-09,Gohlis,20575.0,7049.0,133.0
2018-09,Grünau-Mitte,4153.0,1765.0,17.0
2018-09,Grünau-Nord,5032.0,2119.0,28.0
2018-09,Grünau-Süd,3346.0,1550.0,32.0
2018-09,Holzhausen,2223.0,481.0,8.0
2018-09,Lützschena-Stahmeln,1141.0,303.0,10.0
2018-09,Mockau,3796.0,2424.0,23.0
2018-09,Onleihe,14847.0,12316.0,
2018-09,Paunsdorf,10918.0,3260.0,56.0
2018-09,Plagwitz,19204.0,7232.0,183.0
2018-09,Reudnitz,4486.0,2248.0,75.0
2018-09,Schönefeld,3759.0,1893.0,32.0
2018-09,Stadtbibliothek,244231.0,41488.0,813.0
2018-09,Südvorstadt,20126.0,7279.0,151.0
2018-09,Volkmarsdorf,2538.0,1273.0,10.0
2018-09,Wiederitzsch,2658.0,1783.0,13.0
2018-10,Buchsommer,0.0,,
2018-10,Böhlitz-Ehrenberg,7532.0,2462.0,61.0
2018-10,Fahrbibliothek,6317.0,2638.0,174.0
2018-10,Gohlis,23290.0,7820.0,167.0
2018-10,Grünau-Mitte,4673.0,2000.0,26.0
2018-10,Grünau-Nord,6178.0,2406.0,36.0
2018-10,Grünau-Süd,4195.0,1778.0,39.0
2018-10,Holzhausen,2350.0,587.0,10.0
2018-10,Lützschena-Stahmeln,1370.0,365.0,11.0
2018-10,Mockau,3747.0,1785.0,23.0
2018-10,Onleihe,17015.0,13924.0,
2018-10,Paunsdorf,10983.0,3753.0,46.0
2018-10,Plagwitz,22184.0,8817.0,142.0
2018-10,Reudnitz,4984.0,2351.0,49.0
2018-10,Schönefeld,4426.0,2265.0,34.0
2018-10,Stadtbibliothek,256347.0,58768.0,985.0
2018-10,Südvorstadt,22825.0,8507.0,129.0
2018-10,Volkmarsdorf,2955.0,1599.0,25.0
2018-10,Wiederitzsch,3794.0,1910.0,26.0
2018-11,Buchsommer,0.0,,
2018-11,Böhlitz-Ehrenberg,7438.0,2197.0,75.0
2018-11,Fahrbibliothek,9278.0,3924.0,229.0
2018-11,Gohlis,22626.0,8058.0,411.0
2018-11,Grünau-Mitte,4870.0,2074.0,48.0
2018-11,Grünau-Nord,6186.0,4161.0,30.0
2018-11,Grünau-Süd,3922.0,1658.0,45.0
2018-11,Holzhausen,2307.0,532.0,27.0
2018-11,Lützschena-Stahmeln,1180.0,294.0,8.0
2018-11,Mockau,4374.0,2388.0,38.0
2018-11,Onleihe,16140.0,13659.0,
2018-11,Paunsdorf,11535.0,4612.0,211.0
2018-11,Plagwitz,21513.0,8758.0,387.0
2018-11,Reudnitz,5156.0,2358.0,104.0
2018-11,Schönefeld,4820.0,3062.0,192.0
2018-11,Stadtbibliothek,261753.0,51023.0,1773.0
2018-11,Südvorstadt,22114.0,8683.0,225.0
2018-11,Volkmarsdorf,3268.0,1480.0,36.0
2018-11,Wiederitzsch,3776.0,2368.0,26.0
2018-12,Buchsommer,0.0,,
2018-12,Böhlitz-Ehrenberg,11330.0,1476.0,7.0
2018-12,Fahrbibliothek,20815.0,2226.0,37.0
2018-12,Gohlis,55196.0,5057.0,50.0
2018-12,Grünau-Mitte,13469.0,1245.0,11.0
2018-12,Grünau-Nord,10383.0,1338.0,8.0
2018-12,Grünau-Süd,12274.0,1487.0,67.0
2018-12,Holzhausen,4614.0,381.0,4.0
2018-12,Lützschena-Stahmeln,3019.0,265.0,4.0
2018-12,Mockau,8560.0,1902.0,23.0
2018-12,Onleihe,16117.0,13814.0,
2018-12,Paunsdorf,23329.0,2725.0,41.0
2018-12,Plagwitz,57830.0,5679.0,78.0
2018-12,Reudnitz,17612.0,1774.0,21.0
2018-12,Schönefeld,12788.0,2117.0,31.0
2018-12,Stadtbibliothek,394590.0,33930.0,394.0
2018-12,Südvorstadt,57798.0,5709.0,38.0
2018-12,Volkmarsdorf,8403.0,1176.0,25.0
2018-12,Wiederitzsch,6114.0,1346.0,5.0
