Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2020-06,Wiederitzsch,1030.0,0.0,10.0
2020-06,weitere Online-Dienste,19743.0,303441.0,
2020-07,Buchsommer,,,
2020-07,Böhlitz-Ehrenberg,4740.0,1768.0,62.0
2020-07,Fahrbibliothek,2802.0,520.0,23.0
2020-07,Gohlis,14626.0,5657.0,140.0
2020-07,Grünau-Mitte,4464.0,1919.0,25.0
2020-07,Grünau-Nord,2985.0,1281.0,9.0
2020-07,Grünau-Süd,2597.0,1164.0,30.0
2020-07,Holzhausen,321.0,81.0,10.0
2020-07,Lützschena-Stahmeln,693.0,221.0,2.0
2020-07,Mockau,2524.0,2551.0,21.0
2020-07,Onleihe,23804.0,9427.0,
2020-07,Overdrive,384.0,223.0,
2020-07,Paunsdorf,7045.0,2823.0,54.0
2020-07,Plagwitz,14503.0,6924.0,145.0
2020-07,Reudnitz,3059.0,1503.0,46.0
2020-07,Schönefeld,2582.0,1832.0,22.0
2020-07,Stadtbibliothek,147593.0,26703.0,724.0
2020-07,Südvorstadt,13288.0,6039.0,106.0
2020-07,Volkmarsdorf,1841.0,1266.0,21.0
2020-07,Wiederitzsch,152.0,0.0,7.0
2020-07,weitere Online-Dienste,18048.0,304434.0,
2020-08,Buchsommer,4918.0,,
2020-08,Böhlitz-Ehrenberg,5469.0,5469.0,34.0
2020-08,Fahrbibliothek,1265.0,20.0,28.0
2020-08,Gohlis,16986.0,5866.0,148.0
2020-08,Grünau-Mitte,4113.0,1755.0,39.0
2020-08,Grünau-Nord,4249.0,1483.0,7.0
2020-08,Grünau-Süd,3499.0,1106.0,18.0
2020-08,Holzhausen,1903.0,427.0,12.0
2020-08,Lützschena-Stahmeln,726.0,199.0,6.0
2020-08,Mockau,2735.0,2571.0,26.0
2020-08,Onleihe,24970.0,9281.0,
2020-08,Overdrive,375.0,239.0,
2020-08,Paunsdorf,8238.0,3228.0,38.0
2020-08,Plagwitz,15619.0,6750.0,124.0
2020-08,Reudnitz,4079.0,1762.0,39.0
2020-08,Schönefeld,3667.0,2042.0,25.0
2020-08,Stadtbibliothek,173909.0,34579.0,721.0
2020-08,Südvorstadt,13877.0,6665.0,93.0
2020-08,Volkmarsdorf,2143.0,1355.0,24.0
2020-08,Wiederitzsch,1751.0,745.0,10.0
2020-08,weitere Online-Dienste,19937.0,295115.0,
2020-09,Buchsommer,0.0,,
2020-09,Böhlitz-Ehrenberg,5268.0,1453.0,47.0
2020-09,Fahrbibliothek,2131.0,665.0,19.0
2020-09,Gohlis,16059.0,5142.0,151.0
2020-09,Grünau-Mitte,4099.0,1854.0,34.0
2020-09,Grünau-Nord,4217.0,1454.0,22.0
2020-09,Grünau-Süd,3335.0,907.0,31.0
2020-09,Holzhausen,1356.0,321.0,6.0
2020-09,Lützschena-Stahmeln,949.0,270.0,6.0
2020-09,Mockau,2666.0,2247.0,26.0
2020-09,Onleihe,21322.0,8566.0,
2020-09,Overdrive,429.0,270.0,
2020-09,Paunsdorf,7651.0,2873.0,37.0
2020-09,Plagwitz,15774.0,6606.0,143.0
2020-09,Reudnitz,4140.0,1969.0,50.0
2020-09,Schönefeld,3236.0,1456.0,33.0
2020-09,Stadtbibliothek,178679.0,33486.0,714.0
2020-09,Südvorstadt,14012.0,6207.0,88.0
2020-09,Volkmarsdorf,2192.0,1318.0,15.0
2020-09,Wiederitzsch,1269.0,507.0,9.0
2020-09,weitere Online-Dienste,24140.0,299149.0,
2020-10,Buchsommer,0.0,,
2020-10,Böhlitz-Ehrenberg,6389.0,1746.0,98.0
2020-10,Fahrbibliothek,2210.0,802.0,36.0
2020-10,Gohlis,19308.0,5715.0,156.0
2020-10,Grünau-Mitte,4558.0,1573.0,27.0
2020-10,Grünau-Nord,3979.0,1871.0,12.0
2020-10,Grünau-Süd,4181.0,1677.0,52.0
2020-10,Holzhausen,2098.0,436.0,10.0
2020-10,Lützschena-Stahmeln,995.0,262.0,20.0
2020-10,Mockau,2835.0,1998.0,30.0
2020-10,Onleihe,23536.0,9213.0,
2020-10,Overdrive,429.0,320.0,
2020-10,Paunsdorf,8460.0,3298.0,61.0
2020-10,Plagwitz,19443.0,7761.0,159.0
2020-10,Reudnitz,4772.0,1893.0,37.0
2020-10,Schönefeld,3444.0,2446.0,35.0
2020-10,Stadtbibliothek,201345.0,36128.0,889.0
2020-10,Südvorstadt,18477.0,4659.0,114.0
2020-10,Volkmarsdorf,2872.0,1572.0,7.0
2020-10,Wiederitzsch,2261.0,1482.0,14.0
2020-10,weitere Online-Dienste,25064.0,362277.0,
2020-11,Buchsommer,0.0,,
2020-11,Böhlitz-Ehrenberg,5206.0,1372.0,60.0
2020-11,Fahrbibliothek,2191.0,793.0,35.0
2020-11,Gohlis,14795.0,4638.0,316.0
2020-11,Grünau-Mitte,4141.0,1631.0,41.0
2020-11,Grünau-Nord,4152.0,1267.0,25.0
2020-11,Grünau-Süd,3486.0,1258.0,37.0
2020-11,Holzhausen,1897.0,432.0,24.0
2020-11,Lützschena-Stahmeln,1200.0,266.0,7.0
2020-11,Mockau,2770.0,1994.0,32.0
2020-11,Onleihe,23140.0,10472.0,
2020-11,Overdrive,445.0,300.0,
2020-11,Paunsdorf,7290.0,2773.0,91.0
2020-11,Plagwitz,15236.0,5536.0,257.0
2020-11,Reudnitz,4299.0,1595.0,76.0
2020-11,Schönefeld,3183.0,2015.0,52.0
2020-11,Stadtbibliothek,186502.0,24431.0,1612.0
2020-11,Südvorstadt,14094.0,11079.0,170.0
2020-11,Volkmarsdorf,2265.0,1234.0,22.0
2020-11,Wiederitzsch,1974.0,1120.0,16.0
2020-11,weitere Online-Dienste,25928.0,319436.0,
2020-12,Buchsommer,0.0,,
2020-12,Böhlitz-Ehrenberg,9925.0,729.0,12.0
2020-12,Fahrbibliothek,11788.0,447.0,18.0
2020-12,Gohlis,42415.0,2779.0,36.0
2020-12,Grünau-Mitte,12191.0,1045.0,11.0
2020-12,Grünau-Nord,9247.0,1635.0,13.0
2020-12,Grünau-Süd,10509.0,677.0,8.0
2020-12,Holzhausen,3146.0,107.0,1.0
2020-12,Lützschena-Stahmeln,2803.0,138.0,1.0
2020-12,Mockau,7010.0,862.0,7.0
2020-12,Onleihe,26490.0,11558.0,
2020-12,Overdrive,516.0,310.0,
2020-12,Paunsdorf,18520.0,1634.0,17.0
2020-12,Plagwitz,42145.0,4047.0,38.0
2020-12,Reudnitz,13532.0,890.0,12.0
2020-12,Schönefeld,10067.0,1210.0,1.0
2020-12,Stadtbibliothek,304932.0,15396.0,271.0
2020-12,Südvorstadt,35754.0,3731.0,28.0
2020-12,Volkmarsdorf,6633.0,707.0,8.0
2020-12,Wiederitzsch,5020.0,647.0,6.0
2020-12,weitere Online-Dienste,22446.0,259724.0,
