Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2019-07,Böhlitz-Ehrenberg,6482.0,2567.0,57.0
2019-07,Fahrbibliothek,3627.0,1105.0,38.0
2019-07,Gohlis,21387.0,8325.0,200.0
2019-07,Grünau-Mitte,4335.0,2101.0,34.0
2019-07,Grünau-Nord,5604.0,1941.0,27.0
2019-07,Grünau-Süd,3568.0,1602.0,26.0
2019-07,Holzhausen,589.0,114.0,6.0
2019-07,Lützschena-Stahmeln,967.0,272.0,11.0
2019-07,Mockau,3039.0,1868.0,32.0
2019-07,Onleihe,22112.0,17692.0,
2019-07,Overdrive,,,
2019-07,Paunsdorf,10671.0,3815.0,45.0
2019-07,Plagwitz,19879.0,8180.0,197.0
2019-07,Reudnitz,4963.0,2501.0,69.0
2019-07,Schönefeld,4423.0,2589.0,43.0
2019-07,Stadtbibliothek,237072.0,48773.0,885.0
2019-07,Südvorstadt,19014.0,7744.0,139.0
2019-07,Volkmarsdorf,3077.0,1560.0,18.0
2019-07,Wiederitzsch,3441.0,2055.0,27.0
2019-08,Buchsommer,4648.0,,
2019-08,Böhlitz-Ehrenberg,6778.0,108.0,47.0
2019-08,Fahrbibliothek,4978.0,2044.0,82.0
2019-08,Gohlis,20935.0,7568.0,161.0
2019-08,Grünau-Mitte,4546.0,1843.0,42.0
2019-08,Grünau-Nord,4908.0,1673.0,19.0
2019-08,Grünau-Süd,3859.0,1444.0,15.0
2019-08,Holzhausen,1992.0,486.0,7.0
2019-08,Lützschena-Stahmeln,653.0,182.0,7.0
2019-08,Mockau,3291.0,2061.0,14.0
2019-08,Onleihe,21038.0,18420.0,
2019-08,Overdrive,,,
2019-08,Paunsdorf,9304.0,3187.0,41.0
2019-08,Plagwitz,20035.0,7761.0,164.0
2019-08,Reudnitz,4809.0,2446.0,53.0
2019-08,Schönefeld,4028.0,1825.0,24.0
2019-08,Stadtbibliothek,246691.0,43209.0,881.0
2019-08,Südvorstadt,18610.0,7680.0,108.0
2019-08,Volkmarsdorf,3150.0,1243.0,11.0
2019-08,Wiederitzsch,2542.0,1426.0,25.0
2019-09,Buchsommer,0.0,,
2019-09,Böhlitz-Ehrenberg,6563.0,4908.0,122.0
2019-09,Fahrbibliothek,7043.0,3590.0,260.0
2019-09,Gohlis,20422.0,7655.0,134.0
2019-09,Grünau-Mitte,4562.0,2085.0,39.0
2019-09,Grünau-Nord,5363.0,3693.0,25.0
2019-09,Grünau-Süd,3989.0,1427.0,39.0
2019-09,Holzhausen,2409.0,522.0,9.0
2019-09,Lützschena-Stahmeln,616.0,123.0,1.0
2019-09,Mockau,3234.0,2380.0,24.0
2019-09,Onleihe,20246.0,15325.0,
2019-09,Overdrive,,,
2019-09,Paunsdorf,10040.0,3562.0,92.0
2019-09,Plagwitz,19558.0,7922.0,138.0
2019-09,Reudnitz,5029.0,2545.0,44.0
2019-09,Schönefeld,4633.0,2722.0,101.0
2019-09,Stadtbibliothek,235968.0,41841.0,722.0
2019-09,Südvorstadt,19112.0,7307.0,223.0
2019-09,Volkmarsdorf,2808.0,1339.0,23.0
2019-09,Wiederitzsch,2811.0,1532.0,15.0
2019-10,Buchsommer,0.0,,
2019-10,Böhlitz-Ehrenberg,7104.0,2516.0,72.0
2019-10,Fahrbibliothek,5615.0,1902.0,142.0
2019-10,Gohlis,20710.0,7795.0,185.0
2019-10,Grünau-Mitte,4610.0,2301.0,37.0
2019-10,Grünau-Nord,5520.0,1938.0,30.0
2019-10,Grünau-Süd,3503.0,1660.0,65.0
2019-10,Holzhausen,1777.0,451.0,8.0
2019-10,Lützschena-Stahmeln,1066.0,294.0,6.0
2019-10,Mockau,3716.0,1958.0,26.0
2019-10,Onleihe,21365.0,15708.0,
2019-10,Overdrive,,,
2019-10,Paunsdorf,10125.0,3615.0,42.0
2019-10,Plagwitz,21970.0,8371.0,142.0
2019-10,Reudnitz,5272.0,2439.0,51.0
2019-10,Schönefeld,4550.0,2921.0,105.0
2019-10,Stadtbibliothek,254237.0,46052.0,937.0
2019-10,Südvorstadt,19501.0,7604.0,116.0
2019-10,Volkmarsdorf,2810.0,1680.0,32.0
2019-10,Wiederitzsch,3309.0,1684.0,18.0
2019-11,Buchsommer,0.0,,
2019-11,Böhlitz-Ehrenberg,7401.0,2860.0,88.0
2019-11,Fahrbibliothek,7779.0,2801.0,216.0
2019-11,Gohlis,21583.0,8400.0,453.0
2019-11,Grünau-Mitte,5343.0,2228.0,52.0
2019-11,Grünau-Nord,5434.0,2520.0,38.0
2019-11,Grünau-Süd,4559.0,1888.0,65.0
2019-11,Holzhausen,2310.0,563.0,31.0
2019-11,Lützschena-Stahmeln,1145.0,283.0,14.0
2019-11,Mockau,3925.0,2621.0,44.0
2019-11,Onleihe,17045.0,15057.0,
2019-11,Overdrive,,,
2019-11,Paunsdorf,10001.0,3616.0,108.0
2019-11,Plagwitz,21946.0,8906.0,344.0
2019-11,Reudnitz,5332.0,2540.0,101.0
2019-11,Schönefeld,3990.0,2216.0,67.0
2019-11,Stadtbibliothek,259270.0,49996.0,1789.0
2019-11,Südvorstadt,19805.0,8580.0,218.0
2019-11,Volkmarsdorf,3026.0,1475.0,28.0
2019-11,Wiederitzsch,3456.0,2069.0,26.0
2019-12,Buchsommer,0.0,,
2019-12,Böhlitz-Ehrenberg,12282.0,1939.0,34.0
2019-12,Fahrbibliothek,21052.0,1643.0,20.0
2019-12,Gohlis,58868.0,6080.0,81.0
2019-12,Grünau-Mitte,13806.0,1608.0,24.0
2019-12,Grünau-Nord,11956.0,1643.0,19.0
2019-12,Grünau-Süd,12509.0,1460.0,16.0
2019-12,Holzhausen,3852.0,171.0,5.0
2019-12,Lützschena-Stahmeln,2952.0,252.0,5.0
2019-12,Mockau,7860.0,1717.0,9.0
2019-12,Onleihe,19363.0,14502.0,
2019-12,Overdrive,1201.0,,
2019-12,Paunsdorf,22819.0,2920.0,42.0
2019-12,Plagwitz,58814.0,5720.0,93.0
2019-12,Reudnitz,17561.0,1815.0,20.0
2019-12,Schönefeld,11868.0,2149.0,10.0
2019-12,Stadtbibliothek,414953.0,33028.0,337.0
2019-12,Südvorstadt,55690.0,6042.0,50.0
2019-12,Volkmarsdorf,8047.0,2467.0,12.0
2019-12,Wiederitzsch,6043.0,1530.0,13.0
