Zeitraum,Bibliothek,Entleihungen,Besucher,aktivierte Ausweise
2023-04,Mockau,11930,8738,715
2023-04,Grünau-Mitte,14243,7041,751
2023-04,Grünau-Nord,12694,6887,510
2023-04,Grünau-Süd,15088,7464,685
2023-04,Fahrbibliothek,21404,6325,1747
2023-04,Böhlitz-Ehrenberg,23455,9591,1056
2023-04,Lützschena-Stahmeln,4480,1378,283
2023-04,Wiederitzsch,9020,2732,549
2023-04,Holzhausen,7317,1760,382
2023-04,Onleihe,115131,64247,
2023-04,Overdrive,4241,3009,
2023-04,weitere Online-Dienste,190200,1246643,
2023-05,Stadtbibliothek,1010155,186080,20170
2023-05,Plagwitz,76870,38442,4032
2023-05,Südvorstadt,67518,33972,3024
2023-05,Gohlis,90098,33756,4320
2023-05,Volkmarsdorf,12203,7960,579
2023-05,Schönefeld,13641,11895,840
2023-05,Paunsdorf,34915,17204,1254
2023-05,Reudnitz,23127,13670,1318
2023-05,Mockau,14659,10431,752
2023-05,Grünau-Mitte,17586,8458,775
2023-05,Grünau-Nord,16060,8346,526
2023-05,Grünau-Süd,18720,9638,712
2023-05,Fahrbibliothek,25953,8555,1809
2023-05,Böhlitz-Ehrenberg,27909,11189,1086
2023-05,Lützschena-Stahmeln,5322,1608,295
2023-05,Wiederitzsch,10977,3197,561
2023-05,Holzhausen,8431,2022,391
2023-05,Onleihe,142232,80007,
2023-05,Overdrive,5295,3799,
2023-05,weitere Online-Dienste,235079,1510731,
2023-06,Stadtbibliothek,1203310,219616,21004
2023-06,Plagwitz,91493,45980,4265
2023-06,Südvorstadt,79175,40786,3149
2023-06,Gohlis,107674,40744,4553
2023-06,Volkmarsdorf,14405,9390,620
2023-06,Schönefeld,16536,14386,881
2023-06,Paunsdorf,41261,20504,1297
2023-06,Reudnitz,27159,16621,1368
2023-06,Mockau,17645,12130,788
2023-06,Grünau-Mitte,20762,10189,820
2023-06,Grünau-Nord,18955,9661,539
2023-06,Grünau-Süd,21788,11219,730
2023-06,Fahrbibliothek,31602,11113,1865
2023-06,Böhlitz-Ehrenberg,33333,13446,1135
2023-06,Lützschena-Stahmeln,6483,1933,301
2023-06,Wiederitzsch,13396,3715,582
2023-06,Holzhausen,10390,2527,428
2023-06,Onleihe,169163,95319,
2023-06,Overdrive,6317,4558,
2023-06,weitere Online-Dienste,295867,1779833,
2023-07,Stadtbibliothek,1404476,254676,22000
2023-07,Plagwitz,106580,54686,4471
2023-07,Südvorstadt,92366,47895,3282
2023-07,Gohlis,126068,48173,4756
2023-07,Volkmarsdorf,16489,10739,634
2023-07,Schönefeld,19288,16883,929
2023-07,Paunsdorf,48548,24157,1345
2023-07,Reudnitz,31575,19418,1430
2023-07,Mockau,20409,14019,820
2023-07,Grünau-Mitte,24638,12073,867
2023-07,Grünau-Nord,21946,11245,565
2023-07,Grünau-Süd,25700,13106,760
2023-07,Fahrbibliothek,33954,11797,1898
2023-07,Böhlitz-Ehrenberg,38965,15884,1191
2023-07,Lützschena-Stahmeln,7589,2286,308
2023-07,Wiederitzsch,15797,4263,618
2023-07,Holzhausen,11623,2803,439
2023-07,Onleihe,200739,112397,
2023-07,Overdrive,7645,5469,
2023-07,weitere Online-Dienste,347500,2076194,
2023-08,Stadtbibliothek,1613218,290333,23088
2023-08,Plagwitz,121566,62560,4655
2023-08,Südvorstadt,104672,54572,3398
2023-08,Gohlis,144677,55060,4917
2023-08,Volkmarsdorf,18596,12042,657
2023-08,Schönefeld,22365,19145,969
2023-08,Paunsdorf,55575,27692,1390
2023-08,Reudnitz,35934,22341,1491
2023-08,Mockau,23464,15868,846
2023-08,Grünau-Mitte,28396,13919,911
2023-08,Grünau-Nord,25287,13340,590
2023-08,Grünau-Süd,29375,14960,790
2023-08,Fahrbibliothek,34117,12940,1956
2023-08,Böhlitz-Ehrenberg,44633,18230,1278
2023-08,Lützschena-Stahmeln,8457,2516,314
2023-08,Wiederitzsch,17355,4649,640
2023-08,Holzhausen,12959,3119,448
2023-08,Buchsommer,5838,,
2023-08,Onleihe,231101,129749,
2023-08,Overdrive,9100,6536,
2023-08,weitere Online-Dienste,387879,2377194,
2023-09,Stadtbibliothek,1814420,324878,23964
2023-09,Plagwitz,136524,70953,4811
2023-09,Südvorstadt,116699,60733,3474
2023-09,Gohlis,160779,61737,5073
2023-09,Volkmarsdorf,20559,13335,672
2023-09,Schönefeld,25267,21482,1001
2023-09,Paunsdorf,62255,31200,1446
2023-09,Reudnitz,39747,24893,1555
2023-09,Mockau,25530,17070,879
2023-09,Grünau-Mitte,31720,15504,937
2023-09,Grünau-Nord,27780,14539,603
2023-09,Grünau-Süd,32616,18081,863
2023-09,Fahrbibliothek,42010,15369,2164
2023-09,Böhlitz-Ehrenberg,49558,20063,1323
2023-09,Lützschena-Stahmeln,9589,2789,315
2023-09,Wiederitzsch,20044,5149,653
2023-09,Holzhausen,14625,3519,460
2023-09,Onleihe,258690,146048,
2023-09,Overdrive,10457,7492,
2023-09,Buchsommer,5838,,
2023-09,weitere Online-Dienste,440730,2659771,
2023-10,Stadtbibliothek,2006981,359381,24880
2023-10,Plagwitz,153240,79931,4999
2023-10,Südvorstadt,129401,67241,3581
2023-10,Gohlis,179640,68365,5253
2023-10,Volkmarsdorf,22617,14788,689
2023-10,Schönefeld,28330,24270,1084
2023-10,Paunsdorf,69329,34943,1571
2023-10,Reudnitz,43812,27489,1608
2023-10,Mockau,28031,18840,897
2023-10,Grünau-Mitte,35417,17627,982
2023-10,Grünau-Nord,30403,16127,623
2023-10,Grünau-Süd,35891,20085,892
2023-10,Fahrbibliothek,46197,16479,2181
2023-10,Böhlitz-Ehrenberg,54609,22042,1360
2023-10,Lützschena-Stahmeln,10239,2952,321
2023-10,Wiederitzsch,20045,5149,655
2023-10,Holzhausen,16138,3967,473
2023-10,Onleihe,289665,163257,
2023-10,Overdrive,11895,8521,
2023-10,Buchsommer,5838,,
2023-10,weitere Online-Dienste,506017,2961137,
2023-11,Stadtbibliothek,2209533,397075,26848
2023-11,Plagwitz,170761,89073,5421
2023-11,Südvorstadt,142304,74753,3836
2023-11,Gohlis,199104,75729,5494
2023-11,Volkmarsdorf,25238,16327,753
2023-11,Schönefeld,31413,27645,1187
2023-11,Paunsdorf,76704,38544,1605
2023-11,Reudnitz,48567,30661,1746
2023-11,Mockau,30813,20624,968
2023-11,Grünau-Mitte,38881,19560,1017
2023-11,Grünau-Nord,33118,17599,651
2023-11,Grünau-Süd,39125,22486,946
2023-11,Fahrbibliothek,51335,19056,2289
2023-11,Böhlitz-Ehrenberg,60592,24226,1465
2023-11,Lützschena-Stahmeln,11376,3259,359
2023-11,Wiederitzsch,22952,5738,700
2023-11,Holzhausen,18250,4518,535
2023-11,Onleihe,317438,179319,
2023-11,Overdrive,13203,9473,
2023-11,Buchsommer,5838,,
2023-11,weitere Online-Dienste,551842,3273645,
2023-12,Stadtbibliothek,2550508,422466,27349
2023-12,Plagwitz,214124,94173,5497
2023-12,Südvorstadt,179723,79539,3872
2023-12,Gohlis,243832,80593,5850
2023-12,Volkmarsdorf,33230,17684,762
2023-12,Schönefeld,39710,29463,1173
2023-12,Paunsdorf,93363,40946,1696
2023-12,Reudnitz,64533,33082,1812
2023-12,Mockau,38533,22000,982
2023-12,Grünau-Mitte,50438,20984,1041
2023-12,Grünau-Nord,40793,18603,662
2023-12,Grünau-Süd,48741,23778,962
2023-12,Fahrbibliothek,66083,20816,2316
2023-12,Böhlitz-Ehrenberg,72214,25926,1504
2023-12,Lützschena-Stahmeln,13773,3430,361
2023-12,Wiederitzsch,27780,6005,709
2023-12,Holzhausen,21931,4680,539
2023-12,Onleihe,346200,195475,
2023-12,Overdrive,14745,10525,
2023-12,Buchsommer,5838,,
2023-12,weitere Online-Dienste,607775,3558961,
